city,ev_adoption_pct,solar_adoption_pct,trees_planted_pct,plastic_recycling_pct,public_transport_usage_pct,co2_emissions,aqi,electricity_demand,green_score
Surat,0.19031677114028867,31.135370022245347,2.1933561405008817,84.95188294452777,41.289370354501514,473.11058508590526,99.77253529155163,725.0997734465229,89.769218110292
Surat,2.6256623777104195,26.3247663847316,12.95604162487453,75.11601089292034,17.63272563434056,513.2514401278693,126.69192880572803,771.2611183573537,64.63848701583434
Surat,11.578657390245269,35.091225519513074,0.1377993389621892,46.9384863921929,34.57065227465112,401.644043556223,95.72552441665887,650.9233352492085,82.98584636565563
Surat,0.0,12.92849201032729,22.275620596935468,56.05627713429341,46.154797269123726,409.1678014810997,74.3393008895407,895.6164760400059,72.93519880414644
Surat,0.0,17.030791306797916,0.0,78.95028002647624,43.49515471775483,484.8328579984651,99.50164162059592,826.9145670196027,73.93732628722569
Surat,23.907480773524476,21.842893580812763,0.0,46.96459135009049,22.13758013970606,438.67020876160944,91.48974220721207,787.1139109926102,70.16843155399592
Surat,1.90154983980797,20.079548033890198,8.534789320321888,73.536090854649,37.36069132130425,496.2302001397091,103.90941567291976,779.2604471364895,70.18986409749795
Surat,25.599823856375316,5.56686403671446,0.0,70.8520013864109,26.493610939996334,470.3499519278431,82.004765751146,1005.9274240831568,71.05426752462544
Surat,10.073367845432955,15.92147539905892,0.0,52.32141841510003,14.386497997825643,537.5289665786107,129.91338880360186,818.4329764739035,57.304106440531726
Surat,11.999601641210191,17.162983990262152,0.0,75.51484971607746,21.17533164835547,524.7777636465191,128.88907610711001,833.4726908332595,67.8334361980837
Surat,0.0,25.1555320998479,1.1721830135760634,57.028984820411246,24.132083154316078,579.3351028069601,111.13066819804672,747.7290428222944,59.221611224091355
Surat,8.781774396860794,40.36616084605712,0.0,76.57515484645243,30.4613531524108,409.4793934614053,118.76436391891542,635.9285237783319,72.05683595672787
Surat,2.96935708353589,27.911653330153595,9.392981623946635,80.50291403190052,40.48914118065866,446.6112144774923,85.43722247039159,710.926437034708,71.78741116448313
Surat,6.680115739021311,17.356595303481775,18.402808002604274,65.966605172882,24.317038346268408,512.1147186843743,109.71166819712609,846.6187000654637,74.6701758087519
Surat,21.031114130698242,10.280479739084367,0.0,48.30706459508171,19.799106296986693,498.0949357040136,99.78053827155706,922.6545291180121,61.28639839103623
Surat,19.264572326769894,21.07627591637009,3.589956539352073,53.41790212732782,47.160244001503834,386.7509791125782,50.0,843.6249924427885,72.24815797462914
Surat,9.349308735868032,40.737735883506666,0.0,58.84268649576335,27.030298012988162,429.9656584982487,109.03310086172493,635.6875745347405,78.4679130573286
